(7, 8) (6, 9) (5, 10) (4, 11) (3, 12) (2, 13) (1, 14) (0, 15)
(0, 1) (4, 5) (3, 6) (8, 9) (7, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (4, 5) (3, 6) (8, 9) (7, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (11, 12) (10, 13) (9, 14) (2, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (10, 11) (12, 13) (9, 14) (2, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (10, 11) (9, 12) (13, 14) (2, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (10, 11) (9, 12) (2, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (9, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (9, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (9, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (9, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (9, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (2, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (2, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (2, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (2, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (4, 5) (3, 6) (7, 8) (2, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (11, 12) (10, 13) (9, 14) (8, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (10, 11) (12, 13) (9, 14) (8, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (10, 11) (9, 12) (13, 14) (8, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (10, 11) (9, 12) (8, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (9, 10) (12, 13) (11, 14) (8, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (9, 10) (11, 12) (13, 14) (8, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (9, 10) (11, 12) (8, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (9, 10) (8, 11) (13, 14) (12, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (9, 10) (8, 11) (12, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (8, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (8, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (8, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (8, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (4, 5) (3, 6) (2, 7) (8, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (9, 10) (8, 11) (7, 12) (6, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (8, 9) (10, 11) (7, 12) (6, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (8, 9) (7, 10) (11, 12) (6, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (8, 9) (7, 10) (6, 11) (12, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (8, 9) (7, 10) (6, 11) (5, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (8, 9) (7, 10) (6, 11) (5, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (7, 8) (10, 11) (9, 12) (6, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (9, 10) (11, 12) (6, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (9, 10) (6, 11) (12, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (9, 10) (6, 11) (5, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (9, 10) (6, 11) (5, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (11, 12) (10, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (10, 11) (12, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (10, 11) (5, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (10, 11) (5, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (5, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (5, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (5, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (5, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (7, 8) (6, 9) (5, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (10, 11) (9, 12) (8, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (9, 10) (11, 12) (8, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (9, 10) (8, 11) (12, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (9, 10) (8, 11) (5, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (9, 10) (8, 11) (5, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (11, 12) (10, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (10, 11) (12, 13) (5, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (10, 11) (5, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (10, 11) (5, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (5, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (5, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (5, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (5, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (6, 7) (8, 9) (5, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (11, 12) (10, 13) (9, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (10, 11) (12, 13) (9, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (10, 11) (9, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (10, 11) (9, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (9, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (9, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (9, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (9, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (9, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (2, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (2, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (2, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (2, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (6, 7) (5, 8) (2, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (10, 11) (9, 12) (8, 13) (7, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (9, 10) (11, 12) (8, 13) (7, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (9, 10) (8, 11) (12, 13) (7, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (9, 10) (8, 11) (7, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (9, 10) (8, 11) (7, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (11, 12) (10, 13) (7, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (10, 11) (12, 13) (7, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (10, 11) (7, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (10, 11) (7, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (7, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (7, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (7, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (7, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (5, 6) (8, 9) (7, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (11, 12) (10, 13) (9, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (10, 11) (12, 13) (9, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (10, 11) (9, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (10, 11) (9, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (9, 10) (12, 13) (11, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (9, 10) (11, 12) (13, 14) (2, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (9, 10) (11, 12) (2, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (9, 10) (2, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (9, 10) (2, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (2, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (2, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (2, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (2, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (5, 6) (7, 8) (2, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (11, 12) (10, 13) (9, 14) (8, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (10, 11) (12, 13) (9, 14) (8, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (10, 11) (9, 12) (13, 14) (8, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (10, 11) (9, 12) (8, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (9, 10) (12, 13) (11, 14) (8, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (9, 10) (11, 12) (13, 14) (8, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (9, 10) (11, 12) (8, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (9, 10) (8, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (9, 10) (8, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (8, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (8, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (8, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (8, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (5, 6) (2, 7) (8, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (10, 11) (9, 12) (8, 13) (7, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (9, 10) (11, 12) (8, 13) (7, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (9, 10) (8, 11) (12, 13) (7, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (9, 10) (8, 11) (7, 12) (13, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (9, 10) (8, 11) (7, 12) (6, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (11, 12) (10, 13) (7, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (10, 11) (12, 13) (7, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (10, 11) (7, 12) (13, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (10, 11) (7, 12) (6, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (7, 10) (12, 13) (11, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (7, 10) (11, 12) (13, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (7, 10) (11, 12) (6, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (7, 10) (6, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (2, 5) (8, 9) (7, 10) (6, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (11, 12) (10, 13) (9, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (10, 11) (12, 13) (9, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (10, 11) (9, 12) (13, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (10, 11) (9, 12) (6, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (9, 10) (12, 13) (11, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (9, 10) (11, 12) (13, 14) (6, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (9, 10) (11, 12) (6, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (9, 10) (6, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (9, 10) (6, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (6, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (6, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (6, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (6, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (2, 5) (7, 8) (6, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (11, 12) (10, 13) (9, 14) (8, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (10, 11) (12, 13) (9, 14) (8, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (10, 11) (9, 12) (13, 14) (8, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (10, 11) (9, 12) (8, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (9, 10) (12, 13) (11, 14) (8, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (9, 10) (11, 12) (13, 14) (8, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (9, 10) (11, 12) (8, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (9, 10) (8, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (9, 10) (8, 11) (12, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (8, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (8, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (8, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (8, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (3, 4) (2, 5) (6, 7) (8, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (9, 10) (8, 11) (7, 12) (6, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (8, 9) (10, 11) (7, 12) (6, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (8, 9) (7, 10) (11, 12) (6, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (8, 9) (7, 10) (6, 11) (12, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (8, 9) (7, 10) (6, 11) (5, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (8, 9) (7, 10) (6, 11) (5, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (7, 8) (10, 11) (9, 12) (6, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (9, 10) (11, 12) (6, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (9, 10) (6, 11) (12, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (9, 10) (6, 11) (5, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (9, 10) (6, 11) (5, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (11, 12) (10, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (10, 11) (12, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (10, 11) (5, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (10, 11) (5, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (5, 10) (12, 13) (11, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (5, 10) (11, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (5, 10) (11, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (5, 10) (4, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (7, 8) (6, 9) (5, 10) (4, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (10, 11) (9, 12) (8, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (9, 10) (11, 12) (8, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (9, 10) (8, 11) (12, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (9, 10) (8, 11) (5, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (9, 10) (8, 11) (5, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (11, 12) (10, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (10, 11) (12, 13) (5, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (10, 11) (5, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (10, 11) (5, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (5, 10) (12, 13) (11, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (5, 10) (11, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (5, 10) (11, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (5, 10) (4, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (6, 7) (8, 9) (5, 10) (4, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (11, 12) (10, 13) (9, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (10, 11) (12, 13) (9, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (10, 11) (9, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (10, 11) (9, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (9, 10) (12, 13) (11, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (9, 10) (11, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (9, 10) (11, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (9, 10) (4, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (9, 10) (4, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (4, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (4, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (4, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (4, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (6, 7) (5, 8) (4, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (10, 11) (9, 12) (8, 13) (7, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (9, 10) (11, 12) (8, 13) (7, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (9, 10) (8, 11) (12, 13) (7, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (9, 10) (8, 11) (7, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (9, 10) (8, 11) (7, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (11, 12) (10, 13) (7, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (10, 11) (12, 13) (7, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (10, 11) (7, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (10, 11) (7, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (7, 10) (12, 13) (11, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (7, 10) (11, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (7, 10) (11, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (7, 10) (4, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (5, 6) (8, 9) (7, 10) (4, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (11, 12) (10, 13) (9, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (10, 11) (12, 13) (9, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (10, 11) (9, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (10, 11) (9, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (9, 10) (12, 13) (11, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (9, 10) (11, 12) (13, 14) (4, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (9, 10) (11, 12) (4, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (9, 10) (4, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (9, 10) (4, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (4, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (4, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (4, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (4, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (5, 6) (7, 8) (4, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (11, 12) (10, 13) (9, 14) (8, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (10, 11) (12, 13) (9, 14) (8, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (10, 11) (9, 12) (13, 14) (8, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (10, 11) (9, 12) (8, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (9, 10) (12, 13) (11, 14) (8, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (9, 10) (11, 12) (13, 14) (8, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (9, 10) (11, 12) (8, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (9, 10) (8, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (9, 10) (8, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (8, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (8, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (8, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (8, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (5, 6) (4, 7) (8, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (10, 11) (9, 12) (8, 13) (7, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (9, 10) (11, 12) (8, 13) (7, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (9, 10) (8, 11) (12, 13) (7, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (9, 10) (8, 11) (7, 12) (13, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (9, 10) (8, 11) (7, 12) (6, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (11, 12) (10, 13) (7, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (10, 11) (12, 13) (7, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (10, 11) (7, 12) (13, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (10, 11) (7, 12) (6, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (7, 10) (12, 13) (11, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (7, 10) (11, 12) (13, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (7, 10) (11, 12) (6, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (7, 10) (6, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (4, 5) (8, 9) (7, 10) (6, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (11, 12) (10, 13) (9, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (10, 11) (12, 13) (9, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (10, 11) (9, 12) (13, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (10, 11) (9, 12) (6, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (9, 10) (12, 13) (11, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (9, 10) (11, 12) (13, 14) (6, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (9, 10) (11, 12) (6, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (9, 10) (6, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (9, 10) (6, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (6, 9) (12, 13) (11, 14) (10, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (6, 9) (11, 12) (13, 14) (10, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (6, 9) (11, 12) (10, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (6, 9) (10, 11) (13, 14) (12, 15)
(0, 1) (2, 3) (4, 5) (7, 8) (6, 9) (10, 11) (12, 13) (14, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (11, 12) (10, 13) (9, 14) (8, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (10, 11) (12, 13) (9, 14) (8, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (10, 11) (9, 12) (13, 14) (8, 15)
(0, 1) (2, 3) (4, 5) (6, 7) (10, 11) (9, 12) (8, 13) (14, 15)
